#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       4.456747250516e+02       1.801629099697e-03      -2.355543401333e-01      -6.803038258903e-03      -6.453913699591e-03       2.071968292340e-02      -9.474228086406e-03       1.517675549983e-02      -9.937828256781e+00       7.972622049852e-02       6.011490087086e-02       6.010840735759e-02      -2.192868335777e-01      -2.630283488453e-03      -1.103542567865e-02      -4.857235265420e+01       1.332732020013e-01      -5.699571388670e-02      -1.362733001481e-01      -5.329829047895e-03       3.239215755815e-01      -4.692540443929e+01      -2.494474487567e-03       4.785862006917e-05       6.425131729909e-06 
       4.470418320764e+02       1.809741262724e-03      -2.234188437194e-01      -6.631055968687e-03      -1.145729805349e-02       2.204384411721e-02      -9.925457886855e-03       1.613229109766e-02      -1.004722598566e+01       8.017908369840e-02       6.008686195530e-02       6.007715881455e-02      -2.148341343992e-01      -2.385296524923e-03      -1.307413718192e-02      -4.875479713983e+01       1.334956064483e-01      -5.199052044609e-02      -1.363504396522e-01      -7.631641174291e-03       3.238409120721e-01      -4.710455721732e+01      -2.488042093562e-03       4.699675624914e-05       6.367660677432e-06 
       4.484089391012e+02       1.817869247242e-03      -2.116933309886e-01      -6.352862851821e-03      -1.608558607449e-02       2.343083114520e-02      -1.040234747249e-02       1.709505491814e-02      -1.015724093607e+01       8.063063103748e-02       6.005882910997e-02       6.004624003543e-02      -2.108640915171e-01      -2.100132293156e-03      -1.485491937704e-02      -4.893754478189e+01       1.337181494814e-01      -4.728800910893e-02      -1.363807051369e-01      -9.768579183400e-03       3.237597985546e-01      -4.728402106594e+01      -2.481633994010e-03       4.615275946866e-05       6.310847485071e-06 
       4.500000000000e+02       1.827348646484e-03      -1.988107406979e-01      -5.905337515490e-03      -2.088899338604e-02       2.512864951149e-02      -1.098626652594e-02       1.821732257780e-02      -1.028605277922e+01       8.115451528324e-02       6.002618730978e-02       6.001070619162e-02      -2.069414430042e-01      -1.725021863727e-03      -1.656110906284e-02      -4.915061125550e+01       1.339773184345e-01      -4.230370738729e-02      -1.363618238227e-01      -1.199986932764e-02       3.236648294040e-01      -4.749327574440e+01      -2.474206736670e-03       4.519244349081e-05       6.245543386061e-06 
       4.500346706184e+02       1.827555449518e-03      -2.427189011317e-01      -1.652987642585e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.028888704569e+01       8.118374003595e-02       6.000553845734e-02       6.000416029389e-02      -2.396359974168e-01      -1.457784354999e-04       0.000000000000e+00      -4.915527675264e+01       1.340007813926e-01      -4.220254467633e-02      -1.363608035852e-01      -1.204469509539e-02       3.236627531315e-01      -4.749784085751e+01      -2.474045261880e-03       4.517177935566e-05       6.244130025497e-06 
       4.500693412368e+02       1.827762262729e-03      -2.427151829510e-01      -1.652604135641e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.029170424063e+01       8.119513705511e-02       6.000481642992e-02       6.000343341300e-02      -2.396331895530e-01      -1.457495889650e-04       0.000000000000e+00      -4.915992498338e+01       1.340064175403e-01      -4.210167833538e-02      -1.363597597569e-01      -1.208937021534e-02       3.236606765682e-01      -4.750240616576e+01      -2.473883802335e-03       4.515112586025e-05       6.242717074943e-06 
       4.501040118552e+02       1.827969086115e-03      -2.427114657913e-01      -1.652220749810e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.029452182873e+01       8.120653321599e-02       6.000409453269e-02       6.000270668232e-02      -2.396303822641e-01      -1.457207473880e-04       0.000000000000e+00      -4.916457340834e+01       1.340120537721e-01      -4.200111566093e-02      -1.363586919162e-01      -1.213389105620e-02       3.236585997139e-01      -4.750697167326e+01      -2.473722358354e-03       4.513048322266e-05       6.241304534228e-06 
       4.502489553758e+02       1.828833839373e-03      -2.426959359955e-01      -1.650619303762e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.030630496182e+01       8.125416724039e-02       6.000107776108e-02       5.999966990864e-02      -2.396186514113e-01      -1.456002282146e-04       0.000000000000e+00      -4.918400850909e+01       1.340356174079e-01      -4.158379478968e-02      -1.363539878719e-01      -1.231844655060e-02       3.236499140931e-01      -4.752606018077e+01      -2.473047584695e-03       4.504429414519e-05       6.235403719820e-06 
       4.503938988964e+02       1.829698770477e-03      -2.426804235895e-01      -1.649019981419e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.031809483233e+01       8.130178658462e-02       5.999806315892e-02       5.999663565168e-02      -2.396069301684e-01      -1.454797971139e-04       0.000000000000e+00      -4.920344693959e+01       1.340591825023e-01      -4.117177007906e-02      -1.363488789332e-01      -1.250031809037e-02       3.236412233853e-01      -4.754515210414e+01      -2.472373077839e-03       4.495829064675e-05       6.229510054487e-06 
       4.505388424170e+02       1.830563879427e-03      -2.426649289101e-01      -1.647422774103e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.032989154915e+01       8.134939099437e-02       5.999505081126e-02       5.999360400428e-02      -2.395952189070e-01      -1.453594540782e-04       0.000000000000e+00      -4.922288875478e+01       1.340827490539e-01      -4.076520147646e-02      -1.363433639507e-01      -1.267943001728e-02       3.236325275906e-01      -4.756424749986e+01      -2.471698842174e-03       4.487247534495e-05       6.223623529314e-06 
       4.506837859376e+02       1.831429166224e-03      -2.426494520659e-01      -1.645827680165e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.034169514926e+01       8.139698038112e-02       5.999204074776e-02       5.999057500073e-02      -2.395835177635e-01      -1.452391995330e-04       0.000000000000e+00      -4.924233397418e+01       1.341063170542e-01      -4.036419634661e-02      -1.363374465288e-01      -1.285573367671e-02       3.236238267092e-01      -4.758334638798e+01      -2.471024879242e-03       4.478684885125e-05       6.217744135234e-06 
       4.509872166131e+02       1.833241168743e-03      -2.426171099729e-01      -1.642495302410e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.036642759089e+01       8.149655724513e-02       5.998574676951e-02       5.998424255515e-02      -2.395590550000e-01      -1.449877438383e-04       0.000000000000e+00      -4.928305242705e+01       1.341556598918e-01      -3.954317545528e-02      -1.363237884587e-01      -1.321552878976e-02       3.236055954580e-01      -4.762334010269e+01      -2.469614861930e-03       4.460820434957e-05       6.205459020662e-06 
       4.512906472886e+02       1.835053950673e-03      -2.425848458669e-01      -1.639172208226e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.039119020280e+01       8.159606826942e-02       5.997946280702e-02       5.997792174023e-02      -2.395346367368e-01      -1.447366847603e-04       0.000000000000e+00      -4.932378581852e+01       1.342050089651e-01      -3.874758489526e-02      -1.363084497955e-01      -1.356256494570e-02       3.235873419093e-01      -4.766334914267e+01      -2.468206041086e-03       4.443038179350e-05       6.193205027471e-06 
       4.515940779641e+02       1.836867512014e-03      -2.425526594987e-01      -1.635858412341e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.041598296559e+01       8.169551355572e-02       5.997318883347e-02       5.997161255149e-02      -2.395102629440e-01      -1.444860282570e-04       0.000000000000e+00      -4.936453415050e+01       1.342543642497e-01      -3.797807100418e-02      -1.362914878710e-01      -1.389656667796e-02       3.235690660547e-01      -4.770337350958e+01      -2.466798416614e-03       4.425337698144e-05       6.180982061151e-06 
       4.518975086395e+02       1.838681852769e-03      -2.425205505711e-01      -1.632553932197e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.044080585883e+01       8.179489324701e-02       5.996692481002e-02       5.996531497167e-02      -2.394859335402e-01      -1.442357804851e-04       0.000000000000e+00      -4.940529742468e+01       1.343037257578e-01      -3.723527152567e-02      -1.362729625524e-01      -1.421726382733e-02       3.235507678815e-01      -4.774341320483e+01      -2.465391988384e-03       4.407718562466e-05       6.168790022001e-06 
       4.527762893797e+02       1.843940853069e-03      -2.424279919886e-01      -1.623036359931e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.051286649567e+01       8.208234338074e-02       5.994883894045e-02       5.994714144072e-02      -2.394157210956e-01      -1.435133879234e-04       0.000000000000e+00      -4.952343830010e+01       1.344467197694e-01      -3.524001235779e-02      -1.362110481362e-01      -1.506878244590e-02       3.234976475471e-01      -4.785946066264e+01      -2.461325509200e-03       4.357146058925e-05       6.133653568456e-06 
       4.536550701199e+02       1.849206390860e-03      -2.423360734044e-01      -1.613597401948e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.058517921125e+01       8.236924775733e-02       5.993083540690e-02       5.992906472273e-02      -2.393458783165e-01      -1.427946305596e-04       0.000000000000e+00      -4.964170456784e+01       1.345897662277e-01      -3.348739252762e-02      -1.361380647224e-01      -1.580099087868e-02       3.234443396145e-01      -4.797563674212e+01      -2.457269059132e-03       4.307242186772e-05       6.098773319662e-06 
       4.545338508601e+02       1.854478466160e-03      -2.422447887155e-01      -1.604237638597e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.065774352462e+01       8.265560870478e-02       5.991291370873e-02       5.991108462637e-02      -2.392764041098e-01      -1.420796691425e-04       0.000000000000e+00      -4.976009627448e+01       1.347328643350e-01      -3.198947414645e-02      -1.360556249809e-01      -1.640901769907e-02       3.233908438905e-01      -4.809194148364e+01      -2.453222634205e-03       4.257996862324e-05       6.064147049015e-06 
       4.554126316003e+02       1.859757078986e-03      -2.421541302032e-01      -1.594957616744e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.073055896090e+01       8.294142988368e-02       5.989507301584e-02       5.989320051284e-02      -2.392072955901e-01      -1.413686663801e-04       0.000000000000e+00      -4.987861346802e+01       1.348760146512e-01      -3.075630044884e-02      -1.359654041545e-01      -1.688897088996e-02       3.233371600379e-01      -4.820837492786e+01      -2.449186229824e-03       4.209400208530e-05       6.029772375280e-06 
       4.562914123404e+02       1.865042229356e-03      -2.420640920532e-01      -1.585757961092e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.080362504709e+01       8.322671316174e-02       5.987731307569e-02       5.987541220571e-02      -2.391385517158e-01      -1.406617877119e-04       0.000000000000e+00      -4.999725619436e+01       1.350192159652e-01      -2.979587198894e-02      -1.358691249019e-01      -1.723794092466e-02       3.232832879122e-01      -4.832493711489e+01      -2.445159840786e-03       4.161442542463e-05       5.995647176256e-06 
       4.579094156274e+02       1.874790300814e-03      -2.418999120653e-01      -1.569032108195e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.093880770282e+01       8.375057821640e-02       5.984482284372e-02       5.984290893990e-02      -2.390129250402e-01      -1.393716225538e-04       0.000000000000e+00      -5.021602862709e+01       1.352830110327e-01      -2.875970326242e-02      -1.356818955304e-01      -1.753193855995e-02       3.231836055997e-01      -4.853988724959e+01      -2.437772665379e-03       4.074782850888e-05       5.933461057768e-06 
       4.595274189143e+02       1.884560534618e-03      -2.417377658617e-01      -1.552585194674e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.107483556176e+01       8.427264774170e-02       5.981260200082e-02       5.981072476429e-02      -2.388885086273e-01      -1.380970001141e-04       0.000000000000e+00      -5.043522706271e+01       1.355469775599e-01      -2.868640134433e-02      -1.354912150985e-01      -1.737232022480e-02       3.230832825787e-01      -4.875527420404e+01      -2.430419380820e-03       3.990199142094e-05       5.872099336943e-06 
       4.611454222012e+02       1.894352930875e-03      -2.415776080951e-01      -1.536421305284e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.121170574585e+01       8.479293895177e-02       5.978064864072e-02       5.977885544706e-02      -2.387652836866e-01      -1.368388835216e-04       0.000000000000e+00      -5.065485178988e+01       1.358111139343e-01      -2.957140270711e-02      -1.353082194221e-01      -1.676666249164e-02       3.229823173422e-01      -4.897109822526e+01      -2.423099939808e-03       3.907635172830e-05       5.811548619404e-06 
       4.627634254882e+02       1.904167489699e-03      -2.414193921349e-01      -1.520544116999e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.134941540624e+01       8.531146927775e-02       5.974896126250e-02       5.974729608377e-02      -2.386432289500e-01      -1.355981609400e-04       0.000000000000e+00      -5.087490309723e+01       1.360754189244e-01      -3.138675057150e-02      -1.351437585432e-01      -1.573334893781e-02       3.228807083559e-01      -4.918735955973e+01      -2.415814289147e-03       3.827036374684e-05       5.751795727704e-06 
       4.643814287751e+02       1.914004211198e-03      -2.412630713208e-01      -1.504956638455e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.148796172281e+01       8.582825540883e-02       5.971753897972e-02       5.971604142120e-02      -2.385223220240e-01      -1.343756214140e-04       0.000000000000e+00      -5.109538127196e+01       1.363398907278e-01      -3.408198438145e-02      -1.350081316093e-01      -1.430101289033e-02       3.227784541651e-01      -4.940405845296e+01      -2.408562370005e-03       3.748349819864e-05       5.692827815944e-06 
       4.659994320621e+02       1.923863095484e-03      -2.411085986163e-01      -1.489660900130e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.162734190393e+01       8.634331379951e-02       5.968638129916e-02       5.968508576959e-02      -2.384025390891e-01      -1.331719338485e-04       0.000000000000e+00      -5.131628659965e+01       1.366045274821e-01      -3.758556592009e-02      -1.349108479072e-01      -1.250774347551e-02       3.226755533402e-01      -4.962119514881e+01      -2.401344118176e-03       3.671524179558e-05       5.634632297670e-06 
       4.676174353490e+02       1.933744142667e-03      -2.409559261849e-01      -1.474657808485e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.176755318658e+01       8.685666128810e-02       5.965548786490e-02       5.965442289659e-02      -2.382838545156e-01      -1.319876292162e-04       0.000000000000e+00      -5.153761936480e+01       1.368693278822e-01      -4.180680899243e-02      -1.348604066398e-01      -1.040006706862e-02       3.225720044069e-01      -4.983876988949e+01      -2.394159464308e-03       3.596509668193e-05       5.577196766743e-06 
       4.688909373263e+02       1.941536928438e-03      -2.408369948766e-01      -1.463054796654e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.187849374363e+01       8.725951609222e-02       5.963135782572e-02       5.963049022184e-02      -2.381911947228e-01      -1.310693700393e-04       0.000000000000e+00      -5.171212729631e+01       1.370778622419e-01      -4.556414193105e-02      -1.348584702208e-01      -8.555016035573e-03       3.224900460552e-01      -5.001032737802e+01      -2.388528130150e-03       3.538709208883e-05       5.532516761652e-06 
       4.701644393035e+02       1.949343444218e-03      -2.407191266700e-01      -1.451632146454e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.198994615017e+01       8.766132890451e-02       5.960739152237e-02       5.960673172336e-02      -2.380991863892e-01      -1.301634720930e-04       0.000000000000e+00      -5.188690033759e+01       1.372864960674e-01      -4.964107092912e-02      -1.348930562917e-01      -6.577223307511e-03       3.224076846497e-01      -5.018215650108e+01      -2.382917525698e-03       3.481977869558e-05       5.488294259226e-06 
       4.714379412808e+02       1.957163690062e-03      -2.406022979708e-01      -1.440388473567e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.210190909547e+01       8.806210839953e-02       5.958358877414e-02       5.958314386449e-02      -2.380078155571e-01      -1.292699854248e-04       0.000000000000e+00      -5.206193862604e+01       1.374952294136e-01      -5.397456567790e-02      -1.349665494225e-01      -4.497268977306e-03       3.223249194158e-01      -5.035425737483e+01      -2.377327610974e-03       3.426293263125e-05       5.444523441791e-06 
       4.724704850342e+02       1.963514352944e-03      -2.405083222547e-01      -1.431402356569e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.219306151135e+01       8.838630335911e-02       5.956440988322e-02       5.956414207117e-02      -2.379341921857e-01      -1.285546588158e-04       0.000000000000e+00      -5.220405287683e+01       1.376645408287e-01      -5.763072165122e-02      -1.350559499487e-01      -2.757818317328e-03       3.222575172370e-01      -5.049399475680e+01      -2.372810518701e-03       3.381898033884e-05       5.409362187128e-06 
       4.735030287876e+02       1.969874041785e-03      -2.404150032922e-01      -1.422531359048e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.228454800207e+01       8.870982846010e-02       5.954533851212e-02       5.954524842825e-02      -2.378609722808e-01      -1.278474453636e-04       0.000000000000e+00      -5.234634165803e+01       1.378339169423e-01      -6.137510443432e-02      -1.351727678918e-01      -9.896286550682e-04       3.221898487687e-01      -5.063391091983e+01      -2.368306977152e-03       3.338165122030e-05       5.374491175988e-06 
       4.742682490310e+02       1.974593043189e-03      -2.403462617394e-01      -1.416030460480e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.235256395373e+01       8.894916346221e-02       5.953127414583e-02       5.953131513786e-02      -2.378069655603e-01      -1.273285249327e-04       0.000000000000e+00      -5.245190480201e+01       1.379594830810e-01      -6.418496110906e-02      -1.352772631496e-01       3.289338101675e-04       3.221395275627e-01      -5.073771844792e+01      -2.364978122063e-03       3.306175274715e-05       5.348833770061e-06 
       4.750334692744e+02       1.979317001968e-03      -2.402778695127e-01      -1.409591256585e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.242076273743e+01       8.918813491810e-02       5.951726869510e-02       5.951743943070e-02      -2.377531735062e-01      -1.268139883177e-04       0.000000000000e+00      -5.255756387263e+01       1.380850848249e-01      -6.700740974622e-02      -1.353970838891e-01       1.646428117763e-03       3.220890597121e-01      -5.084162422634e+01      -2.361656686643e-03       3.274538563669e-05       5.323332940119e-06 
       4.757986895179e+02       1.984045918133e-03      -2.402098228260e-01      -1.403212954968e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.248914407690e+01       8.942674382871e-02       5.950332232314e-02       5.950362078146e-02      -2.376995941908e-01      -1.263037918091e-04       0.000000000000e+00      -5.266331889835e+01       1.382107213631e-01      -6.982710262365e-02      -1.355322013933e-01       2.955714384668e-03       3.220384451512e-01      -5.094562827966e+01      -2.358342660846e-03       3.243250572006e-05       5.297987592452e-06 
       4.765639097613e+02       1.988779791695e-03      -2.401421171391e-01      -1.396894745966e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.255770769766e+01       8.966499195802e-02       5.948943496543e-02       5.948985845720e-02      -2.376462248756e-01      -1.257978835270e-04       0.000000000000e+00      -5.276916990807e+01       1.383363926568e-01      -7.262875842651e-02      -1.356825039831e-01       4.249725256763e-03       3.219876837253e-01      -5.104973063218e+01      -2.355036034444e-03       3.212306944742e-05       5.272796557835e-06 
       4.773291300047e+02       1.993518622668e-03      -2.400747474258e-01      -1.390635687107e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.262645332707e+01       8.990288159633e-02       5.947560639558e-02       5.947615158684e-02      -2.375930622876e-01      -1.252962038334e-04       0.000000000000e+00      -5.287511693113e+01       1.384620992020e-01      -7.539725280828e-02      -1.358477977260e-01       5.521507669921e-03       3.219367752159e-01      -5.115393130823e+01      -2.351736797020e-03       3.181703387716e-05       5.247758617154e-06 
       4.780943502481e+02       1.998262411061e-03      -2.400077102123e-01      -1.384434796479e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.269538069260e+01       9.014041369737e-02       5.946183674569e-02       5.946249968490e-02      -2.375401047101e-01      -1.247986869554e-04       0.000000000000e+00      -5.298115999563e+01       1.385878401667e-01      -7.811770339927e-02      -1.360278077976e-01       6.764261676863e-03       3.218857195633e-01      -5.125823033199e+01      -2.348444937983e-03       3.151435666600e-05       5.222872709621e-06 
       4.793373518291e+02       2.005978650069e-03      -2.398995142210e-01      -1.374483604861e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.280773097729e+01       9.052549685455e-02       5.943959489446e-02       5.944043917684e-02      -2.374545118892e-01      -1.239992169617e-04       0.000000000000e+00      -5.315361805965e+01       1.387921639173e-01      -8.239696971434e-02      -1.363506367782e-01       8.704141072785e-03       3.218024721558e-01      -5.142786033038e+01      -2.343113436652e-03       3.102974755530e-05       5.182769836133e-06 
       4.805803534100e+02       2.013707969716e-03      -2.397921666685e-01      -1.364678400400e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.292055892071e+01       9.090964886698e-02       5.941750761452e-02       5.941851894423e-02      -2.373694427137e-01      -1.232101878932e-04       0.000000000000e+00      -5.332632973410e+01       1.389965784803e-01      -8.645113567286e-02      -1.367093922729e-01       1.052303633033e-02       3.217188354141e-01      -5.159774999263e+01      -2.337801328249e-03       3.055371407685e-05       5.143060264878e-06 
       4.818233549909e+02       2.021450370053e-03      -2.396856509427e-01      -1.355014145626e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.303386337803e+01       9.129287705123e-02       5.939557425496e-02       5.939673626144e-02      -2.372848874848e-01      -1.224312126783e-04       0.000000000000e+00      -5.349929513977e+01       1.392010836651e-01      -9.022377170515e-02      -1.371016297257e-01       1.219585651156e-02       3.216348086958e-01      -5.176789941998e+01      -2.332508564561e-03       3.008608446108e-05       5.103739249621e-06 
       4.830663565719e+02       2.029205851130e-03      -2.395799521425e-01      -1.345485408627e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.314764321209e+01       9.167518789574e-02       5.937379425030e-02       5.937508876714e-02      -2.372008380324e-01      -1.216618707566e-04       0.000000000000e+00      -5.367251439583e+01       1.394056785127e-01      -9.366283802327e-02      -1.375244417214e-01       1.369978122176e-02       3.215503914562e-01      -5.193830871269e+01      -2.327235096288e-03       2.962669078250e-05       5.064802192710e-06 
       4.843093581528e+02       2.036974412998e-03      -2.394750548275e-01      -1.336086596847e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.326189729528e+01       9.205658917021e-02       5.935216652935e-02       5.935357389229e-02      -2.371172854168e-01      -1.209017122882e-04       0.000000000000e+00      -5.384598762179e+01       1.396103634051e-01      -9.672140038579e-02      -1.379745029743e-01       1.501456935438e-02       3.214655829933e-01      -5.210897797026e+01      -2.321980873069e-03       2.917536886457e-05       5.026244422726e-06 
       4.855523597338e+02       2.044756055707e-03      -2.393709463829e-01      -1.326811882548e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.337662450643e+01       9.243708683223e-02       5.933069036872e-02       5.933218972843e-02      -2.370342233809e-01      -1.201502660894e-04       0.000000000000e+00      -5.401971493442e+01       1.398151369716e-01      -9.935827248646e-02      -1.384481207071e-01       1.612283084672e-02       3.213803828242e-01      -5.227990729094e+01      -2.316745843557e-03       2.873195818646e-05       4.988061518277e-06 
       4.867953613147e+02       2.052550779307e-03      -2.392676129389e-01      -1.317655334082e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.349182373418e+01       9.281668881811e-02       5.930936434232e-02       5.931093398713e-02      -2.369516441798e-01      -1.194070431944e-04       0.000000000000e+00      -5.419369645126e+01       1.400199998793e-01      -1.015385707829e-01      -1.389412899247e-01       1.701025517604e-02       3.212947902202e-01      -5.245109677205e+01      -2.311529955434e-03       2.829630179295e-05       4.950248909535e-06 
       4.885495936161e+02       2.063573630816e-03      -2.391230773083e-01      -1.304922286541e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.365520394160e+01       9.335090406397e-02       5.927952054217e-02       5.928115146562e-02      -2.368359131901e-01      -1.183711698720e-04       0.000000000000e+00      -5.443966710328e+01       1.403092701673e-01      -1.037856812364e-01      -1.396622848617e-01       1.786617940326e-02       3.211733257601e-01      -5.269313715797e+01      -2.304201305034e-03       2.769436319588e-05       4.897506169046e-06 
       4.903038259176e+02       2.074622536192e-03      -2.389800332815e-01      -1.292395817065e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.381951900243e+01       9.388336669959e-02       5.924996951582e-02       5.925161706598e-02      -2.367211200289e-01      -1.173492720908e-04       0.000000000000e+00      -5.468614461186e+01       1.405987153156e-01      -1.050137516770e-01      -1.404011433695e-01       1.824127068490e-02       3.210510769888e-01      -5.293569617200e+01      -2.296910520366e-03       2.710714396047e-05       4.845480190425e-06 
       4.920580582190e+02       2.085697495577e-03      -2.388384541100e-01      -1.280059413961e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.398476587016e+01       9.441409582047e-02       5.922070662869e-02       5.922232702841e-02      -2.366072535376e-01      -1.163399573668e-04       0.000000000000e+00      -5.493312929434e+01       1.408883345821e-01      -1.051975002710e-01      -1.411449078079e-01       1.812987376106e-02       3.209280422236e-01      -5.317877407707e+01      -2.289657445514e-03       2.653423711858e-05       4.794159030990e-06 
       4.938122905205e+02       2.096798509112e-03      -2.386983169742e-01      -1.267897228789e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.415094152854e+01       9.494310980768e-02       5.919172691932e-02       5.919327847023e-02      -2.364943058949e-01      -1.153418848225e-04       0.000000000000e+00      -5.518062146362e+01       1.411781267395e-01      -1.043415457288e-01      -1.418806048486e-01       1.754018291593e-02       3.208042198578e-01      -5.342237113221e+01      -2.282441921454e-03       2.597524825851e-05       4.743531031198e-06 
       4.955665228220e+02       2.107925576940e-03      -2.385596024447e-01      -1.255894322832e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.431804299101e+01       9.547042659093e-02       5.916302508477e-02       5.916446927425e-02      -2.363822720991e-01      -1.143537955276e-04       0.000000000000e+00      -5.542862142818e+01       1.414680903368e-01      -1.024799702812e-01      -1.425956144118e-01       1.649384827358e-02       3.206796083280e-01      -5.366648759228e+01      -2.275263786260e-03       2.542979509759e-05       4.693584779396e-06 
       4.973207551234e+02       2.119078699200e-03      -2.384222935922e-01      -1.244036956765e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.448606730083e+01       9.599606419686e-02       5.913459540060e-02       5.913589788522e-02      -2.362711490941e-01      -1.133745393671e-04       0.000000000000e+00      -5.567712949245e+01       1.417582242453e-01      -9.967508475427e-02      -1.432780226088e-01       1.502522206381e-02       3.205542060428e-01      -5.391112370801e+01      -2.268122875291e-03       2.489750707000e-05       4.644309052799e-06 
       4.990749874249e+02       2.130257876036e-03      -2.382863756471e-01      -1.232312828786e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.465501153128e+01       9.652004074191e-02       5.910643180220e-02       5.910756324459e-02      -2.361609354558e-01      -1.124030984980e-04       0.000000000000e+00      -5.592614595753e+01       1.420485276502e-01      -9.601541612832e-02      -1.439169511351e-01       1.318025877792e-02       3.204280113825e-01      -5.415627972663e+01      -2.261019021344e-03       2.437802493000e-05       4.595692815370e-06 
