#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       2.985374572434e+02       1.349989664447e-03      -2.902117066245e+00       3.474414568458e-03       6.825270622790e-02       2.407473872443e-02       2.671752624910e-03       5.095972180739e-03      -2.247702771799e+00       5.794296307619e-03       5.493246239933e-01       5.632691975412e-01      -2.571194223991e+00       1.267052890835e-03       1.236647132028e-01      -2.435461376598e+00       7.023301195400e-03      -1.135112009309e+00      -5.702657178928e-03       1.227521006505e-01       3.279046187772e-01      -1.356958368288e+00      -5.373762445227e-07       1.033187825460e-05       1.151273196520e-05 
       3.001244214215e+02       1.360934012914e-03      -2.910957755182e+00       3.437621200241e-03       6.956125451890e-02       2.408403085199e-02       2.742750763009e-03       5.112069697401e-03      -2.258074280654e+00       5.832490765297e-03       5.490585965029e-01       5.628872464673e-01      -2.575366771839e+00       1.232730601628e-03       1.235104040425e-01      -2.447777204762e+00       7.053853407341e-03      -1.139380731223e+00      -5.766091549743e-03       1.225979144506e-01       3.278180578684e-01      -1.369334496923e+00      -5.371433292155e-07       1.026730088006e-05       1.132831745446e-05 
       3.017113855995e+02       1.371918228964e-03      -2.919712651959e+00       3.400176254062e-03       7.085181045556e-02       2.409033363961e-02       2.813696275848e-03       5.127940486979e-03      -2.268500915649e+00       5.870620122102e-03       5.487960531913e-01       5.625071073674e-01      -2.579459256013e+00       1.198228503689e-03       1.233359798420e-01      -2.460136053040e+00       7.084368889104e-03      -1.143573014023e+00      -5.829642600631e-03       1.224243408149e-01       3.277305239910e-01      -1.381755162057e+00      -5.369038653798e-07       1.020329874615e-05       1.114765077849e-05 
       3.032983497776e+02       1.382942312738e-03      -2.928380474895e+00       3.362090346352e-03       7.212388100736e-02       2.409377161128e-02       2.884570822033e-03       5.143608039493e-03      -2.278982635056e+00       5.908681038803e-03       5.485368919597e-01       5.621287588054e-01      -2.583471389113e+00       1.163553518577e-03       1.231414147189e-01      -2.472537927954e+00       7.114848270672e-03      -1.147688527657e+00      -5.893303853722e-03       1.222313786802e-01       3.276420105479e-01      -1.394220287955e+00      -5.366579741150e-07       1.013986536404e-05       1.097063928257e-05 
       3.048853139557e+02       1.394006264372e-03      -2.936959959005e+00       3.323373832486e-03       7.337699365535e-02       2.409445717737e-02       2.955356967372e-03       5.159093327212e-03      -2.289519388145e+00       5.946670681082e-03       5.482810127915e-01       5.617521807165e-01      -2.587402892899e+00       1.128712567661e-03       1.229266872330e-01      -2.484982832895e+00       7.145292162578e-03      -1.151726957933e+00      -5.957068819410e-03       1.220190317416e-01       3.275525109182e-01      -1.406729799922e+00      -5.364057745454e-07       1.007699433610e-05       1.079719301733e-05 
       3.066850957540e+02       1.406602177985e-03      -2.946581501971e+00       3.278714968375e-03       7.477463838334e-02       2.409203204459e-02       3.035507830898e-03       5.176458287133e-03      -2.301535681937e+00       5.989665612088e-03       5.479946675924e-01       5.613272210561e-01      -2.591763712582e+00       1.089007224706e-03       1.226587432807e-01      -2.499148717454e+00       7.179776488819e-03      -1.156213297122e+00      -6.029502184298e-03       1.217547606657e-01       3.274498072325e-01      -1.420970502936e+00      -5.361122681109e-07       1.000636463496e-05       1.060469113130e-05 
       3.084848775523e+02       1.419249369663e-03      -2.956086020122e+00       3.233272522576e-03       7.614668091516e-02       2.408633119822e-02       3.115500518906e-03       5.193637159744e-03      -2.313622584626e+00       6.032562897161e-03       5.477122797288e-01       5.609044897676e-01      -2.596020102133e+00       1.049107393242e-03       1.223648270411e-01      -2.513369941382e+00       7.214216745672e-03      -1.160599689292e+00      -6.102051038224e-03       1.214655867029e-01       3.273458168439e-01      -1.435268089736e+00      -5.358109649099e-07       9.936441020312e-06       1.041653909002e-05 
       3.102846593506e+02       1.431947839606e-03      -2.965471742651e+00       3.187060719808e-03       7.749251141003e-02       2.407747500316e-02       3.195312980318e-03       5.210651395088e-03      -2.325779987626e+00       6.075360184845e-03       5.474337146061e-01       5.604839637379e-01      -2.600171699386e+00       1.009023151879e-03       1.220449279257e-01      -2.527646495425e+00       7.248613728970e-03      -1.164885745114e+00      -6.174705845794e-03       1.211515367905e-01       3.272405299796e-01      -1.449622453562e+00      -5.355020289230e-07       9.867214552016e-06       1.023261744463e-05 
       3.120844411489e+02       1.444697588018e-03      -2.974736927319e+00       3.140093588614e-03       7.881154358329e-02       2.406557206311e-02       3.274924116459e-03       5.227519948794e-03      -2.338007774569e+00       6.118055610829e-03       5.471588413227e-01       5.600656211837e-01      -2.604218161039e+00       9.687645864633e-04       1.216990426542e-01      -2.541978367751e+00       7.282968218941e-03      -1.169071108260e+00      -6.247457097741e-03       1.208126463436e-01       3.271339368246e-01      -1.464033492592e+00      -5.351856223285e-07       9.798676451325e-06       1.005281061657e-05 
       3.138842229472e+02       1.457498615101e-03      -2.983879856017e+00       3.092384975646e-03       8.010321284225e-02       2.405072075750e-02       3.354313678795e-03       5.244259592529e-03      -2.350305819103e+00       6.160647703523e-03       5.468875336880e-01       5.596494426511e-01      -2.608159158657e+00       9.283417611570e-04       1.213271752431e-01      -2.556365540911e+00       7.317280953689e-03      -1.173155440779e+00      -6.320295235654e-03       1.204489576877e-01       3.270260275205e-01      -1.478501102769e+00      -5.348619029042e-07       9.730818048892e-06       9.877006752918e-06 
       3.156840047455e+02       1.470350921057e-03      -2.992898835724e+00       3.043948587806e-03       8.136697467837e-02       2.403301057821e-02       3.433462179869e-03       5.260885184157e-03      -2.362673986567e+00       6.203135331150e-03       5.466196700332e-01       5.592354106796e-01      -2.611994379969e+00       8.877647225929e-04       1.209293369866e-01      -2.570807992776e+00       7.351552635739e-03      -1.177138425810e+00      -6.393210667918e-03       1.200605203276e-01       3.269167921649e-01      -1.493025179060e+00      -5.345310246174e-07       9.663630792221e-06       9.705097587693e-06 
       3.174837865438e+02       1.483254506089e-03      -3.001792201825e+00       2.994798043253e-03       8.260230331531e-02       2.401252326255e-02       3.512350817122e-03       5.277409896913e-03      -2.375112137273e+00       6.245517672991e-03       5.463551324925e-01       5.588235089012e-01      -2.615723532441e+00       8.470435187795e-04       1.205055464380e-01      -2.585305699192e+00       7.385783953337e-03      -1.181019778500e+00      -6.466193831614e-03       1.196473920443e-01       3.268062208102e-01      -1.507605620865e+00      -5.341931396480e-07       9.597106278671e-06       9.536978309157e-06 
       3.195307692500e+02       1.497992732657e-03      -3.011752319103e+00       2.938045843602e-03       8.397210039050e-02       2.398594148383e-02       3.601735907426e-03       5.296096460239e-03      -2.389343552209e+00       6.293592587873e-03       5.460581585954e-01       5.583576020268e-01      -2.619835617582e+00       8.005667795429e-04       1.199920372297e-01      -2.601861798775e+00       7.424668751826e-03      -1.185310385417e+00      -6.549271472010e-03       1.191475936964e-01       3.266788258697e-01      -1.524257080651e+00      -5.338005205272e-07       9.522239633836e-06       9.350245357934e-06 
       3.215777519562e+02       1.512797292662e-03      -3.021545460318e+00       2.880407188949e-03       8.530373884580e-02       2.395596501321e-02       3.690735473016e-03       5.314682727658e-03      -2.403665084466e+00       6.341530099033e-03       5.457651797715e-01       5.578944120241e-01      -2.623809765775e+00       7.539312717386e-04       1.194450399276e-01      -2.618489292482e+00       7.463503123187e-03      -1.189468844686e+00      -6.632410259218e-03       1.186160483935e-01       3.265496750201e-01      -1.540981178455e+00      -5.333992453200e-07       9.448207593003e-06       9.168139418611e-06 
       3.236247346623e+02       1.527668186402e-03      -3.031169303831e+00       2.821901874176e-03       8.659652336901e-02       2.392268622426e-02       3.779324491422e-03       5.333181896139e-03      -2.418076505631e+00       6.389330039897e-03       5.454760418872e-01       5.574339212069e-01      -2.627645634540e+00       7.071517168695e-04       1.188646158903e-01      -2.635188131083e+00       7.502287968483e-03      -1.193494859247e+00      -6.715596131059e-03       1.180528768117e-01       3.264187534038e-01      -1.557777772908e+00      -5.329895248397e-07       9.374998380074e-06       8.990521351767e-06 
       3.256717173685e+02       1.542605414178e-03      -3.040621574452e+00       2.762549675322e-03       8.784978363128e-02       2.388619004883e-02       3.867478710467e-03       5.351605466374e-03      -2.432577581572e+00       6.436992510509e-03       5.451905972872e-01       5.569761137720e-01      -2.631342913999e+00       6.602428115125e-04       1.182508384816e-01      -2.651958261498e+00       7.541024154732e-03      -1.197388176523e+00      -6.798815045159e-03       1.174582122565e-01       3.262860460809e-01      -1.574646725610e+00      -5.325715656625e-07       9.302600421733e-06       8.817256948682e-06 
       3.277187000747e+02       1.557608976288e-03      -3.049900039446e+00       2.702370344412e-03       8.906287320661e-02       2.384655495847e-02       3.955174580868e-03       5.369963442816e-03      -2.447168069944e+00       6.484517806075e-03       5.449087056068e-01       5.565209767894e-01      -2.634901322820e+00       6.132191944874e-04       1.176037930199e-01      -2.668799623743e+00       7.579712486600e-03      -1.201148571369e+00      -6.882052886276e-03       1.168321989043e-01       3.261515380268e-01      -1.591587892354e+00      -5.321455672908e-07       9.231002292008e-06       8.648216729887e-06 
       3.297656827808e+02       1.572678873032e-03      -3.059002519433e+00       2.641383697728e-03       9.023516866884e-02       2.380385380677e-02       4.042389198176e-03       5.388264505784e-03      -2.461847728769e+00       6.531906449729e-03       5.446302313206e-01       5.560684974887e-01      -2.638320618996e+00       5.660955117475e-04       1.169235767320e-01      -2.685712159010e+00       7.618353775808e-03      -1.204775883892e+00      -6.965295688222e-03       1.161749954697e-01       3.260152141304e-01      -1.608601142745e+00      -5.317117288922e-07       9.160192824293e-06       8.483275753033e-06 
       3.318126654870e+02       1.587815104709e-03      -3.067926877434e+00       2.579609556661e-03       9.136606883357e-02       2.375815455591e-02       4.129100252804e-03       5.406516160311e-03      -2.476616308507e+00       6.579159085823e-03       5.443550460750e-01       5.556186660188e-01      -2.641600588713e+00       5.188863370316e-04       1.162102986990e-01      -2.702695801320e+00       7.656948766280e-03      -1.208269976616e+00      -7.048529393248e-03       1.154867708981e-01       3.258770591919e-01      -1.625686337917e+00      -5.312702418971e-07       9.090160976723e-06       8.322313429627e-06 
       3.341701676595e+02       1.605329637677e-03      -3.077981611322e+00       2.507514665926e-03       9.261647802270e-02       2.370189081067e-02       4.228312809239e-03       5.427483656825e-03      -2.493735076618e+00       6.633412282988e-03       5.440420315939e-01       5.551038659621e-01      -2.645205255602e+00       4.644287199623e-04       1.153480118757e-01      -2.722343815244e+00       7.701342051176e-03      -1.212128933621e+00      -7.144359868326e-03       1.146559459473e-01       3.257156580153e-01      -1.645452263170e+00      -5.307525516763e-07       9.010454983704e-06       8.141712155784e-06 
       3.365276698319e+02       1.622932158429e-03      -3.087794212269e+00       2.434432126078e-03       9.381036161041e-02       2.364182590786e-02       4.326796205371e-03       5.448402479436e-03      -2.510971071051e+00       6.687487521665e-03       5.437330376628e-01       5.545925544550e-01      -2.648624670833e+00       4.098991622502e-04       1.144422365086e-01      -2.742085950590e+00       7.745675959433e-03      -1.215811012527e+00      -7.240138443877e-03       1.137845138615e-01       3.255517843412e-01      -1.665313242460e+00      -5.302252487044e-07       8.931749813934e-06       7.966062667685e-06 
       3.388851720044e+02       1.640622667422e-03      -3.097361661918e+00       2.360392570685e-03       9.494690511459e-02       2.357804538189e-02       4.424518892439e-03       5.469279500077e-03      -2.528323902604e+00       6.741386345725e-03       5.434278947110e-01       5.540847219842e-01      -2.651858681042e+00       3.553197409337e-04       1.134931970561e-01      -2.761922097127e+00       7.789951510221e-03      -1.219316225167e+00      -7.335843893695e-03       1.128727932182e-01       3.253854144906e-01      -1.685269080683e+00      -5.296886080472e-07       8.854029520191e-06       7.795200447637e-06 
       3.412426741768e+02       1.658401165116e-03      -3.106681028833e+00       2.285426767030e-03       9.602532963228e-02       2.351062985757e-02       4.521450113743e-03       5.490120287489e-03      -2.545793178664e+00       6.795110411608e-03       5.431264425607e-01       5.535803614321e-01      -2.654907192526e+00       3.007124320575e-04       1.125011383602e-01      -2.781852139770e+00       7.834169663295e-03      -1.222644648965e+00      -7.431455021016e-03       1.119211225438e-01       3.252165246116e-01      -1.705319581649e+00      -5.291428966460e-07       8.777278431937e-06       7.628967410176e-06 
       3.436001763493e+02       1.676267651968e-03      -3.115749475985e+00       2.209565669173e-03       9.704489128261e-02       2.343965571169e-02       4.617559859427e-03       5.510929246080e-03      -2.563378508730e+00       6.848661505470e-03       5.428285286523e-01       5.530794663313e-01      -2.657770177959e+00       2.460991473146e-04       1.114663255054e-01      -2.801875963732e+00       7.878331364586e-03      -1.225796451374e+00      -7.526950819246e-03       1.109298623941e-01       3.250450906748e-01      -1.725464561772e+00      -5.285883777812e-07       8.701481220224e-06       7.467211612501e-06 
       3.459576785217e+02       1.694222128440e-03      -3.124564252135e+00       2.132840356482e-03       9.800488075390e-02       2.336519563506e-02       4.712818828079e-03       5.531709734840e-03      -2.581079497782e+00       6.902041453363e-03       5.425340098078e-01       5.525820331392e-01      -2.660447666971e+00       1.915016592994e-04       1.103890436635e-01      -2.821993447580e+00       7.922437480359e-03      -1.228771849945e+00      -7.622310239206e-03       1.098993914546e-01       3.248710884688e-01      -1.745703828140e+00      -5.280253044397e-07       8.626622778229e-06       7.309786979658e-06 
       3.483151806942e+02       1.712264594989e-03      -3.133122705267e+00       2.055282123127e-03       9.890462294742e-02       2.328731911743e-02       4.807198394097e-03       5.552464170772e-03      -2.598895756132e+00       6.955252188506e-03       5.422427491526e-01       5.520880580160e-01      -2.662939758732e+00       1.369416802860e-04       1.092695979381e-01      -2.842204472833e+00       7.966488884849e-03      -1.231571161606e+00      -7.717512505822e-03       1.088301108525e-01       3.246944935947e-01      -1.766037206163e+00      -5.274539279907e-07       8.552688355527e-06       7.156553043649e-06 
       3.510149477999e+02       1.733034567749e-03      -3.142605542300e+00       1.965481278213e-03       9.986016431997e-02       2.319402571605e-02       4.914163918830e-03       5.576201734795e-03      -2.619439679660e+00       7.015982767941e-03       5.419130403758e-01       5.515266132683e-01      -2.665566133821e+00       7.453444356964e-05       1.079362586867e-01      -2.865464495507e+00       8.016869541879e-03      -1.234561061648e+00      -7.826316507371e-03       1.075584603307e-01       3.244890441919e-01      -1.789437966730e+00      -5.267897095144e-07       8.469136306456e-06       6.986046156545e-06 
       3.537147149057e+02       1.753919935505e-03      -3.151745174715e+00       1.874676825582e-03       1.007349466572e-01       2.309643553770e-02       5.019898477910e-03       5.599908263591e-03      -2.640133672228e+00       7.076496974508e-03       5.415872542800e-01       5.509697007299e-01      -2.667949921174e+00       1.223688279972e-05       1.065485701666e-01      -2.888846843485e+00       8.067180669394e-03      -1.237321198182e+00      -7.934856202296e-03       1.062371248733e-01       3.242801251546e-01      -1.812961645441e+00      -5.261152742759e-07       8.386755636213e-06       6.820663419972e-06 
       3.564144820114e+02       1.774920698947e-03      -3.160538074454e+00       1.782916554219e-03       1.015281189617e-01       2.299464128902e-02       5.124362094588e-03       5.623583663310e-03      -2.660977152788e+00       7.136797838317e-03       5.412652200097e-01       5.504173207255e-01      -2.670091571937e+00      -4.991900684909e-05       1.051070851314e-01      -2.912351329596e+00       8.117423387009e-03      -1.239852374728e+00      -8.043100893420e-03       1.048667991331e-01       3.240676988835e-01      -1.836607985792e+00      -5.254309683084e-07       8.305525437564e-06       6.660218524445e-06 
       3.591142491172e+02       1.796036858768e-03      -3.168980878295e+00       1.690248517399e-03       1.022388876530e-01       2.288873258166e-02       5.227515797287e-03       5.647226749301e-03      -2.681969542721e+00       7.196888391483e-03       5.409467780076e-01       5.498694754997e-01      -2.671991644315e+00      -1.119014809580e-04       1.036123892814e-01      -2.935977763844e+00       8.167598745236e-03      -1.242155504775e+00      -8.151020064425e-03       1.034482091778e-01       3.238517274198e-01      -1.860376730260e+00      -5.247371262348e-07       8.225425214237e-06       6.504533120607e-06 
       3.618140162229e+02       1.817268415659e-03      -3.177070394533e+00       1.596721057938e-03       1.028665163895e-01       2.277879636135e-02       5.329321593204e-03       5.670835344540e-03      -2.703110270140e+00       7.256771689265e-03       5.406317783347e-01       5.493261677944e-01      -2.673650808385e+00      -1.736790244968e-04       1.020651008647e-01      -2.959725957543e+00       8.217707763646e-03      -1.244231631418e+00      -8.258583532996e-03       1.019821136976e-01       3.236321724343e-01      -1.884267632361e+00      -5.240340750463e-07       8.146434925976e-06       6.353436428146e-06 
       3.645137833287e+02       1.838615370314e-03      -3.184803603884e+00       1.502382791022e-03       1.034103259406e-01       2.266491728401e-02       5.429742445937e-03       5.694406367475e-03      -2.724398769847e+00       7.316450792505e-03       5.403200802815e-01       5.487874008707e-01      -2.675069845135e+00      -2.352203711007e-04       1.004658702699e-01      -2.983595723139e+00       8.267751428221e-03      -1.246081922855e+00      -8.365761449708e-03       1.004693030698e-01       3.234089952171e-01      -1.908280454980e+00      -5.233221338153e-07       8.068534968786e-06       6.206764866425e-06 
       3.672135504344e+02       1.860077723425e-03      -3.192177655891e+00       1.407282551209e-03       1.038696940963e-01       2.254717802831e-02       5.528742257621e-03       5.717935907226e-03      -2.745834479922e+00       7.375928719510e-03       5.400115529802e-01       5.482531796347e-01      -2.676249640990e+00      -2.964945557655e-04       9.881537959466e-02      -3.007586870720e+00       8.317730655121e-03      -1.247707647259e+00      -8.472524154104e-03       9.891059677368e-02       3.231821566669e-01      -1.932414955860e+00      -5.226016099726e-07       7.991706103366e-06       6.064361705514e-06 
       3.702265399679e+02       1.884166361011e-03      -3.199979882318e+00       1.300309444285e-03       1.042819613375e-01       2.241132017941e-02       5.637506849919e-03       5.744140565965e-03      -2.769930266222e+00       7.442073332185e-03       5.396708242294e-01       5.476623521967e-01      -2.677285056954e+00      -3.645245773015e-04       9.691375201569e-02      -3.034504524057e+00       8.373433400293e-03      -1.249258541657e+00      -8.591147146311e-03       9.711790421529e-02       3.229246290814e-01      -1.959492891096e+00      -5.217877268165e-07       7.907205327178e-06       5.910293119856e-06 
       3.732395295013e+02       1.908398728842e-03      -3.207327995571e+00       1.192516989398e-03       1.045876525001e-01       2.227086571084e-02       5.744410202051e-03       5.770280194798e-03      -2.794207954516e+00       7.507975285483e-03       5.393337324536e-01       5.470771995698e-01      -2.678025291275e+00      -4.321413968571e-04       9.495020624156e-02      -3.061572867028e+00       8.429058196908e-03      -1.250533587138e+00      -8.709176380921e-03       9.527033334710e-02       3.226624365877e-01      -1.986721776992e+00      -5.209639345057e-07       7.823989601847e-06       5.761154202789e-06 
       3.762525190347e+02       1.932774827880e-03      -3.214218812083e+00       1.083974034779e-03       1.047861537994e-01       2.212592309088e-02       5.849406159754e-03       5.796346270439e-03      -2.818666797223e+00       7.573638677870e-03       5.390001299895e-01       5.464977292986e-01      -2.678472057739e+00      -4.993032765916e-04       9.292582602178e-02      -3.088791643868e+00       8.484606185802e-03      -1.251535066186e+00      -8.826572236820e-03       9.336915307443e-02       3.223955230085e-01      -2.014101308834e+00      -5.201306266040e-07       7.742033943943e-06       5.616754393371e-06 
       3.792655085681e+02       1.957294659092e-03      -3.220649424128e+00       9.747496922753e-04       1.048769396245e-01       2.197659913727e-02       5.952449954003e-03       5.822329350580e-03      -2.843306058055e+00       7.639067544250e-03       5.386698801563e-01       5.459239492506e-01      -2.678627235492e+00      -5.659689968275e-04       9.084174117738e-02      -3.116160601205e+00       8.540078453611e-03      -1.252265429559e+00      -8.943295646733e-03       9.141567489836e-02       3.221238314890e-01      -2.041631187171e+00      -5.192881840122e-07       7.661313934992e-06       5.476911775406e-06 
       3.822784981016e+02       1.981958223443e-03      -3.226617202434e+00       8.649133085371e-04       1.048595724733e-01       2.182299926691e-02       6.053498191148e-03       5.848219146328e-03      -2.868125013035e+00       7.704265857437e-03       5.383428563548e-01       5.453558672124e-01      -2.678492868528e+00      -6.320978728398e-04       8.869912669879e-02      -3.143679489116e+00       8.595476042653e-03      -1.252727297278e+00      -9.059308150636e-03       8.941125196109e-02       3.218473044775e-01      -2.069311120031e+00      -5.184369759848e-07       7.581805716314e-06       5.341452627028e-06 
       3.852914876350e+02       2.006765521896e-03      -3.232119798215e+00       7.545344323995e-04       1.047337028744e-01       2.166522771115e-02       6.152508845302e-03       5.874004587901e-03      -2.893122951168e+00       7.769237528128e-03       5.380189412939e-01       5.447934905993e-01      -2.678071164659e+00      -6.976497739695e-04       8.649920181668e-02      -3.171348061875e+00       8.650799958069e-03      -1.252923458052e+00      -9.174571939906e-03       8.735727792231e-02       3.215658837072e-01      -2.097140824394e+00      -5.175773608905e-07       7.503485980351e-06       5.210210996778e-06 
       3.883044771684e+02       2.031716555420e-03      -3.237155144781e+00       6.436827791324e-04       1.044990692935e-01       2.150338769824e-02       6.249441253196e-03       5.899673883907e-03      -2.918299174915e+00       7.833986404907e-03       5.376980263052e-01       5.442368262375e-01      -2.677364494120e+00      -7.625851440243e-04       8.424322904721e-02      -3.199166078495e+00       8.706051173210e-03      -1.252856867736e+00      -9.289049895551e-03       8.525518572315e-02       3.212795101778e-01      -2.125120027226e+00      -5.167096868149e-07       7.426331960083e-06       5.083028304464e-06 
       3.917479409830e+02       2.060408420279e-03      -3.242335474924e+00       5.165041030432e-04       1.040975109293e-01       2.131357455779e-02       6.357627463213e-03       5.928852389920e-03      -2.947289832041e+00       7.907718159633e-03       5.373348065666e-01       5.436076326327e-01      -2.676211165654e+00      -8.359931244775e-04       8.159798335551e-02      -3.231141225936e+00       8.769108458886e-03      -1.252463021755e+00      -9.418874643506e-03       8.279572821306e-02       3.209460802407e-01      -2.157279417863e+00      -5.157086093009e-07       7.339553638138e-06       4.942450745027e-06 
       3.951914047976e+02       2.089288028590e-03      -3.246900970568e+00       3.889034874894e-04       1.035535464539e-01       2.111873275968e-02       6.462991359696e-03       5.957843313640e-03      -2.976511462918e+00       7.981169355577e-03       5.369752370769e-01       5.429859171163e-01      -2.674692962766e+00      -9.084878280540e-04       7.888324961596e-02      -3.263310915130e+00       8.832073346034e-03      -1.251734949429e+00      -9.547572093619e-03       8.027759526284e-02       3.206060127177e-01      -2.189633339363e+00      -5.146979320038e-07       7.254236452416e-06       4.806761329609e-06 
       3.986348686122e+02       2.118355381794e-03      -3.250849905457e+00       2.609853625322e-04       1.028672058669e-01       2.091901298928e-02       6.565478752558e-03       5.986626105224e-03      -3.005963089221e+00       8.054345391415e-03       5.366191923000e-01       5.423716868771e-01      -2.672814178887e+00      -9.800132238092e-04       7.610110989927e-02      -3.295674808585e+00       8.894947127893e-03      -1.250677810079e+00      -9.675090232881e-03       7.770309882409e-02       3.202592158355e-01      -2.222181416370e+00      -5.136781249786e-07       7.170348823083e-06       4.675755042336e-06 
       4.020783324268e+02       2.147610481334e-03      -3.254181038867e+00       1.328541374578e-04       1.020386678331e-01       2.071456509958e-02       6.665037764371e-03       6.015179328759e-03      -3.035643755568e+00       8.127251544646e-03       5.362665578248e-01       5.417649475800e-01      -2.670579368159e+00      -1.050514431020e-03       7.325371254246e-02      -3.328232577744e+00       8.957731052471e-03      -1.249297017569e+00      -9.801378355598e-03       7.507460715083e-02       3.199055964434e-01      -2.254923285745e+00      -5.126496421042e-07       7.087859983211e-06       4.549236943232e-06 
       4.055217962414e+02       2.177053328653e-03      -3.256893615915e+00       4.614118512145e-06       1.010682591005e-01       2.050553825804e-02       6.761618831630e-03       6.043480737442e-03      -3.065552529555e+00       8.199892972380e-03       5.359172295108e-01       5.411657032199e-01      -2.667993340655e+00      -1.119937760273e-03       7.034326998398e-02      -3.360983903290e+00       9.020426326487e-03      -1.247598233195e+00      -9.926387106165e-03       7.239454191286e-02       3.195450599823e-01      -2.287858596348e+00      -5.116129216504e-07       7.006739955274e-06       4.427021600246e-06 
       4.089652600560e+02       2.206683925192e-03      -3.258987367403e+00      -1.236305742220e-04       9.995645381416e-02       2.029208106770e-02       6.855174706888e-03       6.071507343881e-03      -3.095688501716e+00       8.272274712560e-03       5.355711126942e-01       5.405739559971e-01      -2.665061157320e+00      -1.188230753702e-03       6.737205654181e-02      -3.393928475380e+00       9.083034118952e-03      -1.245587358367e+00      -1.005006852005e-02       6.966537525628e-02       3.191775104569e-01      -2.320987008807e+00      -5.105683868210e-07       6.926959528342e-06       4.308932557393e-06 
       4.124087238706e+02       2.236502272394e-03      -3.260462509188e+00      -2.517760906300e-04       9.870387271976e-02       2.007434166087e-02       6.945660461567e-03       6.099235485140e-03      -3.126050785426e+00       8.344401685658e-03       5.352281214517e-01       5.399897062137e-01      -2.661788124644e+00      -1.255342224242e-03       6.434240613362e-02      -3.427065993833e+00       9.145555564462e-03      -1.243270527091e+00      -1.017237606304e-02       6.688962681392e-02       3.188028504087e-01      -2.354308195288e+00      -5.095164462769e-07       6.848490235976e-06       4.194801836453e-06 
       4.165345340615e+02       2.272476578075e-03      -3.261416348280e+00      -4.050386754636e-04       9.701878669946e-02       1.980802394542e-02       7.049974003353e-03       6.132030993983e-03      -3.162726378307e+00       8.430492359752e-03       5.348211714225e-01       5.392995540486e-01      -2.657425466025e+00      -1.334126467532e-03       6.063881625426e-02      -3.467023620315e+00       9.220353904303e-03      -1.240100633665e+00      -1.031704729893e-02       6.350610467383e-02       3.183444462250e-01      -2.394485619033e+00      -5.082468564836e-07       6.756159391581e-06       4.063043867410e-06 
       4.206603442525e+02       2.308720419428e-03      -3.261485269694e+00      -5.578331506707e-04       9.513430502272e-02       1.953602436442e-02       7.149750209669e-03       6.164320363216e-03      -3.199724177795e+00       8.516232249912e-03       5.344184767561e-01       5.386201554871e-01      -2.652591448138e+00      -1.411059755724e-03       5.685898725364e-02      -3.507257340487e+00       9.295031721472e-03      -1.236512007468e+00      -1.045960699584e-02       6.006388203598e-02       3.178755191485e-01      -2.434938812444e+00      -5.069678551867e-07       6.665624611435e-06       3.936478221051e-06 
       4.247861544434e+02       2.345233798933e-03      -3.260672377261e+00      -7.099834652393e-04       9.305231443815e-02       1.925859585167e-02       7.244924993756e-03       6.196059795099e-03      -3.237042785746e+00       8.601629176996e-03       5.340199314630e-01       5.379514995555e-01      -2.647296519542e+00      -1.486061716408e-03       5.300724244940e-02      -3.547766693711e+00       9.369590801054e-03      -1.232516418423e+00      -1.059998363551e-02       5.656752423347e-02       3.173958929855e-01      -2.475667271386e+00      -5.056800681901e-07       6.576840888961e-06       3.814858584811e-06 
       4.289119646344e+02       2.382016719067e-03      -3.258981758152e+00      -8.613148872887e-04       9.077499365712e-02       1.897599082754e-02       7.335439077179e-03       6.227204615396e-03      -3.274680849652e+00       8.686690747871e-03       5.336254419650e-01       5.372935706820e-01      -2.641551581281e+00      -1.559054919847e-03       4.908800605489e-02      -3.588551240431e+00       9.444032885798e-03      -1.228126046604e+00      -1.073810898352e-02       5.302166654785e-02       3.169053883618e-01      -2.516670515767e+00      -5.043840961228e-07       6.489764575040e-06       3.697952311887e-06 
       4.330377748253e+02       2.419069182306e-03      -3.256418475568e+00      -1.011654209559e-03       8.830480973943e-02       1.868846123847e-02       7.421237995595e-03       6.257709397867e-03      -3.312637062175e+00       8.771424365919e-03       5.332349258099e-01       5.366463485544e-01      -2.635367971009e+00      -1.629964956891e-03       4.510579688260e-02      -3.629610562425e+00       9.518359684467e-03      -1.223353463757e+00      -1.087391818360e-02       4.943100638496e-02       3.164038227051e-01      -2.557948091099e+00      -5.030805158590e-07       6.404353336466e-06       3.585539553174e-06 
