#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       2.097833563556e+01       4.893280449636e-05      -1.257053439679e+00       6.167654317722e-06       1.158782697420e-08       2.896956743551e-08       3.066002863221e-14       5.793913487102e-09      -9.427900797594e-01       6.167654324926e-06       6.015936557486e-01       6.857583539822e-01      -1.257053438781e+00       6.167524570006e-06       1.737077737773e-05      -9.427900810310e-01       6.167893046608e-06      -1.391853405861e-04      -3.688502020488e-10       1.738831020866e-05       3.333260028215e-01      -1.045204545192e-04      -1.378352849828e-11       4.430675470209e-07       8.526185675440e-03 
       2.183658761853e+01       5.107814859542e-05      -1.259219855158e+00       6.414374766727e-06       1.313034399167e-08       3.282585997917e-08       3.785443235355e-14       6.565171995834e-09      -9.444148913684e-01       6.414374775698e-06       6.016184297196e-01       6.852185498814e-01      -1.259219854102e+00       6.414228129587e-06       1.881053223305e-05      -9.444148928574e-01       6.414643163320e-06      -1.504629270713e-04      -4.154538908396e-10       1.882948110477e-05       3.333253459937e-01      -1.129422062350e-04      -1.433335979459e-11       4.413112459131e-07       7.842406669277e-03 
       2.269483960149e+01       5.323507187183e-05      -1.261362147205e+00       6.660668597789e-06       1.480929275348e-08       3.702323188370e-08       4.637675393150e-14       7.404646376740e-09      -9.460216104040e-01       6.660668608805e-06       6.016417676406e-01       6.846848471599e-01      -1.261362145971e+00       6.660503641008e-06       2.030669678893e-05      -9.460216121369e-01       6.660968953474e-06      -1.621543286083e-04      -4.657827642619e-10       2.032711076660e-05       3.333246572202e-01      -1.216731016360e-04      -1.487528453793e-11       4.394541886187e-07       7.234037480827e-03 
       2.355309158445e+01       5.540358030999e-05      -1.263481132246e+00       6.906539432343e-06       1.663128821739e-08       4.157822054347e-08       5.641205115957e-14       8.315644108695e-09      -9.476108491842e-01       6.906539445777e-06       6.016638071393e-01       6.841570415904e-01      -1.263481130812e+00       6.906354663805e-06       2.185917324219e-05      -9.476108511895e-01       6.906874113413e-06      -1.742570112984e-04      -5.199737342910e-10       2.188110042651e-05       3.333239360411e-01      -1.307112678643e-04      -1.540947993452e-11       4.375136428012e-07       6.690598349815e-03 
       2.485705025024e+01       5.872042047790e-05      -1.266657616505e+00       7.279294370880e-06       1.968835186643e-08       4.922087966608e-08       7.501671037558e-14       9.844175933216e-09      -9.499932123785e-01       7.279294388854e-06       6.016950575511e-01       6.833660035173e-01      -1.266657614721e+00       7.279076506275e-06       2.432543396478e-05      -9.499932148566e-01       7.279685897367e-06      -1.934263784641e-04      -6.100042983939e-10       2.434975039245e-05       3.333227772831e-01      -1.450270510887e-04      -1.620668103898e-11       4.344371489123e-07       5.969994275468e-03 
       2.616100891604e+01       6.206403154901e-05      -1.269784327757e+00       7.651093605267e-06       2.311513094845e-08       5.778782737111e-08       9.838902656786e-14       1.155756547422e-08      -9.523382458175e-01       7.651093628957e-06       6.017239112100e-01       6.825875705069e-01      -1.269784325563e+00       7.650838835924e-06       2.692112061041e-05      -9.523382488463e-01       7.651547864091e-06      -2.135307755180e-04      -7.097395611714e-10       2.694793167669e-05       3.333215410228e-01      -1.600414962276e-04      -1.698699860808e-11       4.312411439376e-07       5.354692298654e-03 
       2.746496758183e+01       6.543442744964e-05      -1.272863298120e+00       8.021949224555e-06       2.693615348008e-08       6.734038370021e-08       1.274437467870e-13       1.346807674004e-08      -9.546474735904e-01       8.021949255266e-06       6.017506390090e-01       6.818212341166e-01      -1.272863295449e+00       8.021653519149e-06       2.964590043132e-05      -9.546474772558e-01       8.022472351694e-06      -2.345618002447e-04      -8.196515597567e-10       2.967530773960e-05       3.333202256152e-01      -1.757483740770e-04      -1.775096462924e-11       4.279569605026e-07       4.825500238039e-03 
       2.876892624763e+01       6.883162014019e-05      -1.275896350270e+00       8.391873217058e-06       3.117648822498e-08       7.794122056245e-08       1.632200541317e-13       1.558824411249e-08      -9.569222627028e-01       8.391873256301e-06       6.017754554294e-01       6.810665382704e-01      -1.275896347046e+00       8.391532319389e-06       3.249944474545e-05      -9.569222670986e-01       8.392471592191e-06      -2.565112379060e-04      -9.402091876191e-10       3.253154627000e-05       3.333188294021e-01      -1.921415894815e-04      -1.849907876198e-11       4.246090293029e-07       4.367361956385e-03 
       3.007288491342e+01       7.225561996362e-05      -1.278885072486e+00       8.760877019223e-06       3.586174655256e-08       8.965436638140e-08       2.068926393558e-13       1.793087327628e-08      -9.591638043650e-01       8.760877068786e-06       6.017985454773e-01       6.803230854957e-01      -1.278885068627e+00       8.760486445997e-06       3.548142885010e-05      -9.591638095936e-01       8.761557260441e-06      -2.793710472628e-04      -1.071878229131e-09       3.551631805319e-05       3.333173507124e-01      -2.092151758942e-04      -1.923181078655e-11       4.212165642564e-07       3.968340098205e-03 
       3.137684357921e+01       7.570643592054e-05      -1.281830921130e+00       9.128971993171e-06       4.101808738230e-08       1.025452184558e-07       2.597833709156e-13       2.050904369115e-08      -9.613731908479e-01       9.128972055152e-06       6.018200580986e-01       6.795905113047e-01      -1.281830916545e+00       9.128527031793e-06       3.859153188445e-05      -9.613731970206e-01       9.129740951768e-06      -3.031333630029e-04      -1.215121449058e-09       3.862929784331e-05       3.333157878619e-01      -2.269632948267e-04      -1.994960349249e-11       4.177947993189e-07       3.618877389681e-03 
       3.268080224501e+01       7.918407588875e-05      -1.284735227419e+00       9.496169321548e-06       4.667222031007e-08       1.166805507752e-07       3.233735593165e-13       2.333611015504e-08      -9.635514205643e-01       9.496169398361e-06       6.018401170916e-01       6.788684825007e-01      -1.284735222009e+00       9.495665027932e-06       4.182943673621e-05      -9.635514278012e-01       9.497034076883e-06      -3.277904893037e-04      -1.370398648534e-09       4.187016408007e-05       3.333141391534e-01      -2.453802324596e-04      -2.065287508209e-11       4.143558944841e-07       3.311253092056e-03 
       3.449894380541e+01       8.407782307724e-05      -1.288717662494e+00       1.000668341504e-05       5.543843951252e-08       1.385960987813e-07       4.330561932361e-13       2.771921975626e-08      -9.665382468709e-01       1.000668351720e-05       6.018658668960e-01       6.778787836427e-01      -1.288717655753e+00       1.000608769845e-05       4.655686657112e-05      -9.665382558103e-01       1.000769397943e-05      -3.636499676078e-04      -1.607855298711e-09       4.660185427403e-05       3.333116937699e-01      -2.721652917599e-04      -2.160996846964e-11       4.095504076342e-07       2.940500616686e-03 
       3.631708536581e+01       8.902374953907e-05      -1.292624635276e+00       1.051550208641e-05       6.530123673695e-08       1.632530918424e-07       5.718781589403e-13       3.265061836848e-08      -9.694684764576e-01       1.051550222029e-05       6.018892455784e-01       6.769082592386e-01      -1.292624626969e+00       1.051480423972e-05       5.153131428890e-05      -9.694684873778e-01       1.051667324419e-05      -4.012145476783e-04      -1.870824761063e-09       5.158070276939e-05       3.333090734629e-01      -3.002249934974e-04      -2.254060557821e-11       4.047508813833e-07       2.625491084376e-03 
       3.813522692621e+01       9.402186908917e-05      -1.296458826058e+00       1.102265320132e-05       7.633844605633e-08       1.908461151408e-07       7.457124874809e-13       3.816922302816e-08      -9.723441195449e-01       1.102265337444e-05       6.019104580230e-01       6.759562381957e-01      -1.296458815925e+00       1.102184186875e-05       5.675195508659e-05      -9.723441327518e-01       1.102400030655e-05      -4.404648940643e-04      -2.160525780877e-09       5.680586924226e-05       3.333062735069e-01      -3.295449897871e-04      -2.344572744632e-11       3.999726876379e-07       2.355805055830e-03 
       3.995336848661e+01       9.907219355699e-05      -1.300222700835e+00       1.152816407354e-05       8.863004161255e-08       2.215751040314e-07       9.612909429561e-13       4.431502080628e-08      -9.751670256273e-01       1.152816429476e-05       6.019296721353e-01       6.750221030135e-01      -1.300222688585e+00       1.152722724260e-05       6.221797701732e-05      -9.751670414550e-01       1.152970303186e-05      -4.813822319720e-04      -2.478166891150e-09       6.227652577051e-05       3.333032891281e-01      -3.601113513314e-04      -2.432621607580e-11       3.952273599292e-07       2.123324803668e-03 
       4.177151004701e+01       1.041747331450e-04      -1.303918502652e+00       1.203206105886e-05       1.022581510839e-07       2.556453777097e-07       1.226289667532e-12       5.112907554193e-08      -9.779388769905e-01       1.203206133851e-05       6.019470371905e-01       6.741052919442e-01      -1.303918487966e+00       1.203098605233e-05       6.792858061416e-05      -9.779388958026e-01       1.203380830961e-05      -5.239483148240e-04      -2.824946619099e-09       6.799185489767e-05       3.333001155047e-01      -3.919105491636e-04      -2.518290092457e-11       3.905235667016e-07       1.921653717672e-03 
       4.358965160741e+01       1.093294967104e-04      -1.307548338461e+00       1.253437011250e-05       1.173070757519e-07       2.932676893797e-07       1.549420316195e-12       5.865353787594e-08      -9.806612538483e-01       1.253437046255e-05       6.019626768049e-01       6.732052772797e-01      -1.307548320988e+00       1.253314358052e-05       7.388297856165e-05      -9.806612760387e-01       1.253634261121e-05      -5.681454188472e-04      -3.202053812376e-09       7.395105109709e-05       3.332967477670e-01      -4.249294451085e-04      -2.601656486047e-11       3.858678205994e-07       1.745698920991e-03 
       4.540779316781e+01       1.145364919894e-04      -1.311114159174e+00       1.303511639865e-05       1.338633033151e-07       3.346582582878e-07       1.940526743573e-12       6.693165165755e-08      -9.833356193835e-01       1.303511683291e-05       6.019767028293e-01       6.723215703375e-01      -1.311114138530e+00       1.303372431087e-05       8.008039538849e-05      -9.833356453775e-01       1.303733159991e-05      -6.139563127047e-04      -3.610667823898e-09       8.015331890051e-05       3.332931809975e-01      -4.591552746906e-04      -2.682794869602e-11       3.812649884100e-07       1.591366872092e-03 
       4.736277582341e+01       1.201936721391e-04      -1.314879040925e+00       1.357183559019e-05       1.534488514332e-07       3.836221285830e-07       2.449611372038e-12       7.672442571660e-08      -9.861592806981e-01       1.357183613268e-05       6.019900945198e-01       6.713890193504e-01      -1.314879016403e+00       1.357024904477e-05       8.701452594251e-05      -9.861593112930e-01       1.357433178653e-05      -6.649965371334e-04      -4.086527054499e-09       8.709270069293e-05       3.332891180327e-01      -4.972895214340e-04      -2.767634552599e-11       3.763788646568e-07       1.445761668389e-03 
       4.931775847901e+01       1.259112575129e-04      -1.318574190132e+00       1.410680636748e-05       1.749936402580e-07       4.374841006450e-07       3.065658775340e-12       8.749682012901e-08      -9.889306426042e-01       1.410680703925e-05       6.020018395655e-01       6.704742506871e-01      -1.318574161201e+00       1.410500748121e-05       9.422781505472e-05      -9.889306783699e-01       1.410960487519e-05      -7.178630315260e-04      -4.601610156041e-09       9.431125060444e-05       3.332848129738e-01      -5.367899178400e-04      -2.850062442415e-11       3.715612983737e-07       1.317977117989e-03 
       5.127274113460e+01       1.316892546411e-04      -1.322201630011e+00       1.464005782680e-05       1.986146063169e-07       4.965365157922e-07       3.806182774817e-12       9.930730315845e-08      -9.916512225153e-01       1.464005865196e-05       6.020120360061e-01       6.695767574133e-01      -1.322201596095e+00       1.463802784082e-05       1.017193422194e-04      -9.916512640639e-01       1.464318051872e-05      -7.725361615143e-04      -5.157348511647e-09       1.018080185419e-04       3.332802595241e-01      -5.776419472991e-04      -2.930157353661e-11       3.668145102758e-07       1.205292404742e-03 
       5.322772379020e+01       1.375276692960e-04      -1.325763286352e+00       1.517161847679e-05       2.244367379569e-07       5.610918448923e-07       4.691064343706e-12       1.122183689785e-07      -9.943224647727e-01       1.517161948285e-05       6.020207660316e-01       6.686960569709e-01      -1.325763246822e+00       1.516933774661e-05       1.094882011790e-04      -9.943225127594e-01       1.517508776116e-05      -8.289968701194e-04      -5.755162112765e-09       1.095820674750e-04       3.332754513240e-01      -6.198315290455e-04      -3.007994311185e-11       3.621399463756e-07       1.105480706625e-03 
       5.518270644580e+01       1.434265066043e-04      -1.329260976615e+00       1.570151599714e-05       2.526056869896e-07       6.315142174740e-07       5.743429238036e-12       1.263028434948e-07      -9.969457324722e-01       1.570151721542e-05       6.020280934355e-01       6.678316939018e-01      -1.329260930791e+00       1.569896398279e-05       1.175334995545e-04      -9.969457875965e-01       1.570535479690e-05      -8.872266465258e-04      -6.396459784389e-09       1.176324716999e-04       3.332703819514e-01      -6.633449994521e-04      -3.083644849615e-11       3.575384499693e-07       1.016706057443e-03 
       5.713768910139e+01       1.493857711399e-04      -1.332696435101e+00       1.622977744519e-05       2.833442361493e-07       7.083605903733e-07       6.993108086080e-12       1.416721180747e-07      -9.995223263393e-01       1.622977891172e-05       6.020340216401e-01       6.669832335556e-01      -1.332696382248e+00       1.622693270171e-05       1.258543584136e-04      -9.995223893461e-01       1.623400917785e-05      -9.472075146950e-04      -7.082639525283e-09       1.259583175418e-04       3.332650449218e-01      -7.081690997254e-04      -3.157177301212e-11       3.530103961114e-07       9.374443776368e-04 
       5.909267175699e+01       1.554054670002e-04      -1.336071298202e+00       1.675642898976e-05       3.171739923929e-07       7.929349809824e-07       8.490824965764e-12       1.585869961965e-07      -1.002053473668e+00       1.675643074768e-05       6.020383563826e-01       6.661502657762e-01      -1.336071237528e+00       1.675326915822e-05       1.344499115628e-04      -1.002053545348e+00       1.676107754813e-05      -1.008922010559e-03      -7.815088755166e-09       1.345587021447e-04       3.332594336886e-01      -7.542909605127e-04      -3.228657029480e-11       3.485557924749e-07       8.664224312877e-04 
       6.150096211550e+01       1.629040477172e-04      -1.340147600741e+00       1.740301997708e-05       3.654895757051e-07       9.137239392628e-07       1.086706618915e-11       1.827447878526e-07      -1.005110700577e+00       1.740302217583e-05       6.020402898234e-01       6.651449012782e-01      -1.340147529255e+00       1.739943989602e-05       1.454148999882e-04      -1.005110784098e+00       1.740821553442e-05      -1.087304552150e-03      -8.783018081314e-09       1.455293720366e-04       3.332521346246e-01      -8.128727882776e-04      -3.313981620599e-11       3.431688289877e-07       7.886895513749e-04 
       6.390925247401e+01       1.704943453636e-04      -1.344136595472e+00       1.804724596819e-05       4.259055421482e-07       1.064763855370e-06       1.424749602878e-11       2.129527710741e-07      -1.008102446631e+00       1.804724873069e-05       6.020366270961e-01       6.641618818373e-01      -1.344136511766e+00       1.804320857675e-05       1.567938738909e-04      -1.008102543355e+00       1.805302630159e-05      -1.168261431490e-03      -9.825804317821e-09       1.569136556484e-04       3.332443969398e-01      -8.733824439386e-04      -3.396397715683e-11       3.378919059871e-07       7.201859671790e-04 
       6.631754283252e+01       1.781763653936e-04      -1.348040722291e+00       1.868914833603e-05       4.933984356475e-07       1.233496089119e-06       1.846009108837e-11       2.466992178237e-07      -1.011030541753e+00       1.868915177586e-05       6.020317536562e-01       6.632005956516e-01      -1.348040624835e+00       1.868461481612e-05       1.685853298704e-04      -1.011030653134e+00       1.869555200169e-05      -1.251762967361e-03      -1.094597841974e-08       1.687099693519e-04       3.332362080117e-01      -9.357981273364e-04      -3.476011611976e-11       3.327237415967e-07       6.595508723743e-04 
       6.872583319103e+01       1.859501126654e-04      -1.351862951676e+00       1.932877612703e-05       5.602899958238e-07       1.400724989560e-06       2.301253931291e-11       2.801449979119e-07      -1.013897213801e+00       1.932878034036e-05       6.020292983560e-01       6.622602982240e-01      -1.351862838812e+00       1.932370586763e-05       1.807877223407e-04      -1.013897341384e+00       1.933584240348e-05      -1.337780463933e-03      -1.214604934336e-08       1.809166800685e-04       3.332275550778e-01      -1.000098799046e-03      -3.552924359876e-11       3.276626213051e-07       6.056617287915e-04 
       7.113412354954e+01       1.938155915273e-04      -1.355606306386e+00       1.996618036205e-05       6.296339614487e-07       1.574084903622e-06       2.814009849730e-11       3.148169807244e-07      -1.016704729844e+00       1.996618544164e-05       6.020270847137e-01       6.613402319304e-01      -1.355606176323e+00       1.996053093258e-05       1.933994592039e-04      -1.016704875272e+00       1.997394920300e-05      -1.426286195946e-03      -1.342850475944e-08       1.935321046422e-04       3.332184252365e-01      -1.066264156913e-03      -3.627232568091e-11       3.227065294102e-07       5.575862880849e-04 
       7.354241390805e+01       2.017728058886e-04      -1.359273415567e+00       2.060140748442e-05       7.040829412317e-07       1.760207353079e-06       3.411570513942e-11       3.520414706158e-07      -1.019455061744e+00       2.060141354865e-05       6.020238541628e-01       6.604397377567e-01      -1.359273266375e+00       2.059513462159e-05       2.064191117582e-04      -1.019455226754e+00       2.060991948568e-05      -1.517253347028e-03      -1.479581148165e-08       2.065547170481e-04       3.332088054478e-01      -1.134274599043e-03      -3.699028480566e-11       3.178535714532e-07       5.145454649582e-04 
       7.595070426656e+01       2.098217592789e-04      -1.362866517103e+00       2.123449870017e-05       7.844663543915e-07       1.961165885979e-06       4.110411780732e-11       3.922331771958e-07      -1.022149887912e+00       2.123450589887e-05       6.020194040003e-01       6.595582546543e-01      -1.362866346706e+00       2.122755629686e-05       2.198453691876e-04      -1.022150074342e+00       2.124379506954e-05      -1.610655978936e-03      -1.625041634696e-08       2.199831038340e-04       3.331986825346e-01      -1.204111197258e-03      -3.768399758228e-11       3.131018633217e-07       4.758843537604e-04 
       7.905061729990e+01       2.203172902378e-04      -1.367385988601e+00       2.204632372408e-05       8.974886251224e-07       2.243721562806e-06       5.184848580728e-11       4.487443125612e-07      -1.025539491560e+00       2.204633264754e-05       6.020118931054e-01       6.584507482715e-01      -1.367385787610e+00       2.203844862339e-05       2.377236760775e-04      -1.025539708426e+00       2.205669130210e-05      -1.734427047715e-03      -1.825517782035e-08       2.378627554276e-04       3.331848903858e-01      -1.296662470811e-03      -3.854259726783e-11       3.071310635236e-07       4.316844608074e-04 
       8.215053033323e+01       2.309648297639e-04      -1.371790688829e+00       2.285475786937e-05       1.021928919895e-06       2.554822299737e-06       6.488172034144e-11       5.109644599473e-07      -1.028843016761e+00       2.285476884961e-05       6.020025485746e-01       6.573727718235e-01      -1.371790453217e+00       2.284586657698e-05       2.562702839217e-04      -1.028843267486e+00       2.286626702011e-05      -1.862140256308e-03      -2.041372958408e-08       2.564089086387e-04       3.331702138436e-01      -1.392171681973e-03      -3.936412604026e-11       3.013196194728e-07       3.928489130939e-04 
       8.525044336656e+01       2.417643833245e-04      -1.376084818923e+00       2.365988185855e-05       1.158506848850e-06       2.896267122126e-06       8.059223681103e-11       5.792534244251e-07      -1.032063614370e+00       2.365989526338e-05       6.019915167407e-01       6.563232714817e-01      -1.376084544312e+00       2.364988681364e-05       2.754822409423e-04      -1.032063902595e+00       2.367260398633e-05      -1.993746109124e-03      -2.273115130265e-08       2.756183484318e-04       3.331546238158e-01      -1.490602953504e-03      -4.015020125539e-11       2.956627683457e-07       3.585749871697e-04 
       8.835035639989e+01       2.527159558203e-04      -1.380272422666e+00       2.446177460048e-05       1.307964251620e-06       3.269910629050e-06       9.941940558247e-11       6.539821258101e-07      -1.035204317223e+00       2.446179084756e-05       6.019789042108e-01       6.553012329481e-01      -1.380272104304e+00       2.445058413050e-05       2.953567433322e-04      -1.035204646813e+00       2.447578205861e-05      -2.129197111487e-03      -2.521247361457e-08       2.954879938167e-04       3.331380908449e-01      -1.591921945508e-03      -4.090235324256e-11       2.901558768208e-07       3.282020466453e-04 
       9.145026943322e+01       2.638195516689e-04      -1.384357312669e+00       2.526051175895e-05       1.471065228223e-06       3.677663070557e-06       1.218585056223e-10       7.355326141115e-07      -1.038267984781e+00       2.526053132711e-05       6.019648177127e-01       6.543056998261e-01      -1.384356945421e+00       2.524803003824e-05       3.158910699205e-04      -1.038268359825e+00       2.527587776444e-05      -2.268447615407e-03      -2.786267941172e-08       3.160148250887e-04       3.331205851119e-01      -1.696095762952e-03      -4.162203185756e-11       2.847943761838e-07       3.011826808766e-04 
       9.455018246656e+01       2.750751748738e-04      -1.388343119644e+00       2.605616648271e-05       1.648596263170e-06       4.121490657925e-06       1.484660207243e-10       8.242981315849e-07      -1.041257340079e+00       2.605618991392e-05       6.019493664756e-01       6.533357612273e-01      -1.388342697966e+00       2.604229349182e-05       3.370825203472e-04      -1.041257764890e+00       2.607296503338e-05      -2.411453767137e-03      -3.068670593619e-08       3.371958278660e-04       3.331020764404e-01      -1.803092896432e-03      -4.231061383554e-11       2.795737358549e-07       2.770604205101e-04 
       9.765009549989e+01       2.864828290816e-04      -1.392233311437e+00       2.684880960852e-05       1.841366783688e-06       4.603416959221e-06       1.798654237170e-10       9.206833918441e-07      -1.044174984003e+00       2.684883750875e-05       6.019326562425e-01       6.523905470188e-01      -1.392232829365e+00       2.683344109394e-05       3.589284207472e-04      -1.044175463126e+00       2.686711540198e-05      -2.558173381096e-03      -3.368944558067e-08       3.590279936802e-04       3.330825343002e-01      -1.912883143255e-03      -4.296940742903e-11       2.744895011452e-07       2.554523773298e-04 
       1.009239425797e+02       2.986956286793e-04      -1.396241645515e+00       2.768273377274e-05       2.062422813909e-06       5.156057034772e-06       2.190012334667e-10       1.031211406954e-06      -1.047181234661e+00       2.768276712823e-05       6.019137447996e-01       6.514182184506e-01      -1.396241092697e+00       2.766566790364e-05       3.827077504346e-04      -1.047181776331e+00       2.770271316824e-05      -2.717112300202e-03      -3.706006477650e-08       3.827888563822e-04       3.330607394271e-01      -2.031834225373e-03      -4.363419721176e-11       2.692633040778e-07       2.350053020235e-04 
       1.041977896595e+02       3.110780059578e-04      -1.400150801870e+00       2.851345456718e-05       2.302419160652e-06       5.756047901630e-06       2.651776753242e-10       1.151209580326e-06      -1.050113102047e+00       2.851349422415e-05       6.018936307768e-01       6.504715925902e-01      -1.400150170625e+00       2.849456522115e-05       4.072111106481e-04      -1.050113711862e+00       2.853519221640e-05      -2.880101827501e-03      -4.064108244836e-08       4.072692451460e-04       3.330377206173e-01      -2.153835686336e-03      -4.426853808221e-11       2.641794720736e-07       2.166816322662e-04 
       1.074716367393e+02       3.236299642376e-04      -1.403964363819e+00       2.934104824347e-05       2.562418607867e-06       6.406046519667e-06       3.194269037237e-10       1.281209303933e-06      -1.052973273650e+00       2.934109514979e-05       6.018724001550e-01       6.495497701718e-01      -1.403963645902e+00       2.932020418090e-05       4.324355722162e-04      -1.052973957484e+00       2.936462935472e-05      -3.047097734502e-03      -4.443810742538e-08       4.324657619020e-04       3.330134406527e-01      -2.278856242155e-03      -4.487374918647e-11       2.592332244190e-07       2.002101162224e-04 
       1.107454838191e+02       3.363515065890e-04      -1.407685762066e+00       3.016558882002e-05       2.843590293355e-06       7.108975733388e-06       3.829250102348e-10       1.421795146678e-06      -1.055764322502e+00       3.016564403614e-05       6.018501184381e-01       6.486518901587e-01      -1.407684948648e+00       3.014265364545e-05       4.583782601175e-04      -1.055765086504e+00       3.019109907592e-05      -3.218057498843e-03      -4.845669907522e-08       4.583750397834e-04       3.329878618968e-01      -2.406865944606e-03      -4.545108345960e-11       2.544199353101e-07       1.853605156255e-04 
       1.140193308989e+02       3.492426358641e-04      -1.411318249041e+00       3.098714735454e-05       3.147445641400e-06       7.868614103501e-06       4.570925593997e-10       1.573722820700e-06      -1.058488687929e+00       3.098721207131e-05       6.018268011342e-01       6.477771361366e-01      -1.411317330688e+00       3.096197948234e-05       4.850363363946e-04      -1.058489538528e+00       3.101467283544e-05      -3.392940114272e-03      -5.270236704190e-08       4.849937113407e-04       3.329609462999e-01      -2.537836083869e-03      -4.600173122876e-11       2.497351252210e-07       1.719364731519e-04 
       1.172931779786e+02       3.623033547243e-04      -1.414864951081e+00       3.180579305006e-05       3.476767851754e-06       8.691919629386e-06       5.439762445388e-10       1.738383925877e-06      -1.061148714688e+00       3.180586863555e-05       6.018022724808e-01       6.469247232750e-01      -1.414863917727e+00       3.177824567999e-05       5.124070043742e-04      -1.061149658588e+00       3.183542016885e-05      -3.571706145583e-03      -5.718057442472e-08       5.123184322326e-04       3.329326554060e-01      -2.671739167009e-03      -4.652682444996e-11       2.451744713848e-07       1.597697757483e-04 
       1.205670250584e+02       3.755336656642e-04      -1.418328785686e+00       3.262159121908e-05       3.835962303597e-06       9.589905758991e-06       6.461700023155e-10       1.917981151798e-06      -1.063746590909e+00       3.262167916039e-05       6.017764718873e-01       6.460939191573e-01      -1.418327626615e+00       3.259151230263e-05       5.404876252239e-04      -1.063747635095e+00       3.265340664825e-05      -3.754317532740e-03      -6.189673722735e-08       5.403459804389e-04       3.329029503586e-01      -2.808548824348e-03      -4.702743983104e-11       2.407338562115e-07       1.487157116035e-04 
       1.245139792239e+02       3.917096276187e-04      -1.422398659813e+00       3.360142425397e-05       4.304223124850e-06       1.076055781212e-05       7.909571333081e-10       2.152111562425e-06      -1.066798996885e+00       3.360152934373e-05       6.017443172480e-01       6.451200143223e-01      -1.422397333969e+00       3.356808365747e-05       5.752817056780e-04      -1.066800171657e+00       3.363599342528e-05      -3.979534526874e-03      -6.790654608022e-08       5.750657283813e-04       3.328652019562e-01      -2.977315270235e-03      -4.759988926134e-11       2.355341282130e-07       1.366918823187e-04 
       1.284609333894e+02       4.081320945910e-04      -1.426357043953e+00       3.457732268334e-05       4.819744624518e-06       1.204936156130e-05       9.650129197354e-10       2.409872312259e-06      -1.069767785443e+00       3.457744771321e-05       6.017106966696e-01       6.441752684694e-01      -1.426355533548e+00       3.454048245297e-05       6.110991126899e-04      -1.069769101848e+00       3.461477208086e-05      -4.210225452473e-03      -7.427934512416e-08       6.107964169345e-04       3.328252715224e-01      -3.150227314003e-03      -4.813994604469e-11       2.304962846681e-07       1.259170682773e-04 
       1.324078875549e+02       4.248010702125e-04      -1.430208499904e+00       3.554939266888e-05       5.381938711297e-06       1.345484677824e-05       1.171912783674e-09       2.690969355649e-06      -1.072656377944e+00       3.554954076398e-05       6.016760370594e-01       6.432585360432e-01      -1.430206785875e+00       3.550880550552e-05       6.479353631474e-04      -1.072657847514e+00       3.558984887152e-05      -4.446330926154e-03      -8.102436684598e-08       6.475323601127e-04       3.327830887323e-01      -3.327244667013e-03      -4.864921455923e-11       2.256139071175e-07       1.162326855459e-04 
       1.363548417204e+02       4.417165579107e-04      -1.433957332462e+00       3.651773573931e-05       5.994519175624e-06       1.498629793906e-05       1.417396149657e-09       2.997259587812e-06      -1.075468002999e+00       3.651791038209e-05       6.016403208887e-01       6.423687359001e-01      -1.433955394419e+00       3.647314496542e-05       6.857860885391e-04      -1.075469637754e+00       3.656132531635e-05      -4.687793924163e-03      -8.815075366293e-08       6.852679176363e-04       3.327385824795e-01      -3.508328972177e-03      -4.912920965010e-11       2.208808753450e-07       1.075038889268e-04 
       1.403017958859e+02       4.588785609375e-04      -1.437607638017e+00       3.748244971970e-05       6.661621726969e-06       1.665405431742e-05       1.708042551256e-09       3.330810863485e-06      -1.078205732913e+00       3.748265483909e-05       6.016035887327e-01       6.415048391223e-01      -1.437605454194e+00       3.743358925760e-05       7.246470060409e-04      -1.078207545357e+00       3.752929914063e-05      -4.934559542223e-03      -9.566755802758e-08       7.239974505095e-04       3.326916808957e-01      -3.693443667901e-03      -4.958136062788e-11       2.162913437581e-07       9.961549423607e-05 
       1.442487500514e+02       4.762870823918e-04      -1.441163352290e+00       3.844362994452e-05       7.388564151303e-06       1.847141037826e-05       2.052262979893e-09       3.694282075652e-06      -1.080872519495e+00       3.844387003569e-05       6.015657278870e-01       6.406658570676e-01      -1.441160899497e+00       3.839022430962e-05       7.645139057081e-04      -1.080874522616e+00       3.849386550644e-05      -5.186575044568e-03      -1.035837475111e-07       7.637153337727e-04       3.326423113704e-01      -3.882553942250e-03      -5.000701885527e-11       2.118397311540e-07       9.246868783215e-05 
